NFR19,Source,Activity,Profile_ID,SNAP,GNFR
1A3bv,Road transport - cars - evaporative,Petrol,ROAD_CAT_ALL,7,F_RoadTransport
1A3bv,Road transport - LGVs - evaporative,Petrol,ROAD_CAT_ALL,7,F_RoadTransport
1A3bv,Road transport - mopeds (<50cc 2st) - evaporative,Petrol,ROAD_CYC_ALL,7,F_RoadTransport
1A3bv,Road transport - motorcycle (>50cc  2st) - evaporative,Petrol,ROAD_CYC_ALL,7,F_RoadTransport
1A3bv,Road transport - motorcycle (>50cc  4st) - evaporative,Petrol,ROAD_CYC_ALL,7,F_RoadTransport
1A3bv,Road transport - all vehicles LPG use,LPG,ROAD_CAT_ALL,7,F_RoadTransport
1A3bv,Road transport - all vehicles biofuels use,Biodiesel,ROAD_CAT_ALL,7,F_RoadTransport
1A3bv,Road transport - all vehicles biofuels use,Bio-MTBE,ROAD_CAT_ALL,7,F_RoadTransport
1A3bvi,Road transport - cars - rural driving,Brake wear,ROAD_CAT_RUR,7,F_RoadTransport
1A3bvi,Road transport - cars - rural driving,Tyre wear,ROAD_CAT_RUR,7,F_RoadTransport
1A3bvi,Road transport - LGVs - rural driving,Brake wear,ROAD_LGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - LGVs - rural driving,Tyre wear,ROAD_LGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - rural driving,Brake wear,ROAD_BUS_RUR,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - rural driving,Tyre wear,ROAD_BUS_RUR,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - rural driving,Brake wear,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - rural driving,Tyre wear,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - rural driving,Brake wear,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - rural driving,Tyre wear,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  2st) - rural driving,Brake wear,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  2st) - rural driving,Tyre wear,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - rural driving,Brake wear,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - rural driving,Tyre wear,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvi,Road transport - cars - urban driving,Brake wear,ROAD_CAT_URB,7,F_RoadTransport
1A3bvi,Road transport - cars - urban driving,Tyre wear,ROAD_CAT_URB,7,F_RoadTransport
1A3bvi,Road transport - LGVs - urban driving,Brake wear,ROAD_LGV_URB,7,F_RoadTransport
1A3bvi,Road transport - LGVs - urban driving,Tyre wear,ROAD_LGV_URB,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - urban driving,Brake wear,ROAD_BUS_URB,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - urban driving,Tyre wear,ROAD_BUS_URB,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - urban driving,Brake wear,ROAD_HGV_URB,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - urban driving,Tyre wear,ROAD_HGV_URB,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - urban driving,Brake wear,ROAD_HGV_URB,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - urban driving,Tyre wear,ROAD_HGV_URB,7,F_RoadTransport
1A3bvi,Road transport - mopeds (<50cc 2st) - urban driving,Brake wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - mopeds (<50cc 2st) - urban driving,Tyre wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  2st) - urban driving,Brake wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  2st) - urban driving,Tyre wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - urban driving,Brake wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - urban driving,Tyre wear,ROAD_CYC_URB,7,F_RoadTransport
1A3bvi,Road transport - cars - motorway driving,Brake wear,ROAD_CAT_MOT,7,F_RoadTransport
1A3bvi,Road transport - cars - motorway driving,Tyre wear,ROAD_CAT_MOT,7,F_RoadTransport
1A3bvi,Road transport - LGVs - motorway driving,Brake wear,ROAD_LGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - LGVs - motorway driving,Tyre wear,ROAD_LGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - motorway driving,Brake wear,ROAD_BUS_MOT,7,F_RoadTransport
1A3bvi,Road transport - buses and coaches - motorway driving,Tyre wear,ROAD_BUS_MOT,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - motorway driving,Brake wear,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - HGV articulated - motorway driving,Tyre wear,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - motorway driving,Brake wear,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - HGV rigid - motorway driving,Tyre wear,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - motorway driving,Brake wear,ROAD_CYC_MOT,7,F_RoadTransport
1A3bvi,Road transport - motorcycle (>50cc  4st) - motorway driving,Tyre wear,ROAD_CYC_MOT,7,F_RoadTransport
1A3bvii,Road transport - cars - rural driving,Road abrasion,ROAD_CAT_RUR,7,F_RoadTransport
1A3bvii,Road transport - LGVs - rural driving,Road abrasion,ROAD_LGV_RUR,7,F_RoadTransport
1A3bvii,Road transport - buses and coaches - rural driving,Road abrasion,ROAD_BUS_RUR,7,F_RoadTransport
1A3bvii,Road transport - HGV articulated - rural driving,Road abrasion,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvii,Road transport - HGV rigid - rural driving,Road abrasion,ROAD_HGV_RUR,7,F_RoadTransport
1A3bvii,Road transport - motorcycle (>50cc  2st) - rural driving,Road abrasion,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvii,Road transport - motorcycle (>50cc  4st) - rural driving,Road abrasion,ROAD_CYC_RUR,7,F_RoadTransport
1A3bvii,Road transport - cars - urban driving,Road abrasion,ROAD_CAT_URB,7,F_RoadTransport
1A3bvii,Road transport - LGVs - urban driving,Road abrasion,ROAD_LGV_URB,7,F_RoadTransport
1A3bvii,Road transport - buses and coaches - urban driving,Road abrasion,ROAD_BUS_URB,7,F_RoadTransport
1A3bvii,Road transport - HGV articulated - urban driving,Road abrasion,ROAD_HGV_URB,7,F_RoadTransport
1A3bvii,Road transport - HGV rigid - urban driving,Road abrasion,ROAD_HGV_URB,7,F_RoadTransport
1A3bvii,Road transport - mopeds (<50cc 2st) - urban driving,Road abrasion,ROAD_CYC_URB,7,F_RoadTransport
1A3bvii,Road transport - motorcycle (>50cc  2st) - urban driving,Road abrasion,ROAD_CYC_URB,7,F_RoadTransport
1A3bvii,Road transport - motorcycle (>50cc  4st) - urban driving,Road abrasion,ROAD_CYC_URB,7,F_RoadTransport
1A3bvii,Road transport - cars - motorway driving,Road abrasion,ROAD_CAT_MOT,7,F_RoadTransport
1A3bvii,Road transport - LGVs - motorway driving,Road abrasion,ROAD_LGV_MOT,7,F_RoadTransport
1A3bvii,Road transport - buses and coaches - motorway driving,Road abrasion,ROAD_BUS_MOT,7,F_RoadTransport
1A3bvii,Road transport - HGV articulated - motorway driving,Road abrasion,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvii,Road transport - HGV rigid - motorway driving,Road abrasion,ROAD_HGV_MOT,7,F_RoadTransport
1A3bvii,Road transport - motorcycle (>50cc  4st) - motorway driving,Road abrasion,ROAD_CYC_MOT,7,F_RoadTransport
1A3c,Railways - intercity,Gas oil,RAIL_GEN,8,I_Offroad
1A3c,Railways - regional,Gas oil,RAIL_GEN,8,I_Offroad
1A3c,Railways - freight,Gas oil,RAIL_GEN,8,I_Offroad
1A3c,Rail - coal,Coal,RAIL_GEN,8,I_Offroad
1A3d,Shipping - coastal,Fuel oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping - coastal,Gas oil,SHIP_CTP,8,G_Shipping
1A3d,Sailing boats with auxiliary engines,DERV,SHIP_REC,8,G_Shipping
1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,SHIP_MIS,8,G_Shipping
1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,SHIP_MIS,8,G_Shipping
1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,SHIP_MIS,8,G_Shipping
1A3d,Personal watercraft e.g. jet ski,Petrol,SHIP_REC,8,G_Shipping
1A3d,Inland goods-carrying vessels,Gas oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping between UK and Gibraltar,Fuel oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping between UK and Bermuda,Fuel oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping between UK and CDs,Fuel oil,SHIP_CTP,8,G_Shipping
1A3d,Shipping between UK and CDs,Gas oil,SHIP_CTP,8,G_Shipping
1A3d,Sailing boats with auxiliary engines,Gas oil,SHIP_REC,8,G_Shipping
1A3d,Sailing boats with auxiliary engines,Petrol,SHIP_REC,8,G_Shipping
1A3d,Personal watercraft e.g. jet ski,DERV,SHIP_REC,8,G_Shipping
1A3d,Personal watercraft e.g. jet ski,Gas oil,SHIP_REC,8,G_Shipping
1A3d,Inland goods-carrying vessels,DERV,SHIP_CTP,8,G_Shipping
1A3d,Inland goods-carrying vessels,Petrol,SHIP_CTP,8,G_Shipping
1A3dii,Shipping - coastal,Fuel oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping - coastal,Gas oil,SHIP_CTP,8,G_Shipping
1A3dii,Sailing boats with auxiliary engines,DERV,SHIP_REC,8,G_Shipping
1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,SHIP_MIS,8,G_Shipping
1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,SHIP_MIS,8,G_Shipping
1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,SHIP_MIS,8,G_Shipping
1A3dii,Personal watercraft e.g. jet ski,Petrol,SHIP_REC,8,G_Shipping
1A3dii,Inland goods-carrying vessels,Gas oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping between UK and Gibraltar,Fuel oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping between UK and Bermuda,Fuel oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping between UK and CDs,Fuel oil,SHIP_CTP,8,G_Shipping
1A3dii,Shipping between UK and CDs,Gas oil,SHIP_CTP,8,G_Shipping
1A3dii,Sailing boats with auxiliary engines,Gas oil,SHIP_REC,8,G_Shipping
1A3dii,Sailing boats with auxiliary engines,Petrol,SHIP_REC,8,G_Shipping
1A3dii,Personal watercraft e.g. jet ski,DERV,SHIP_REC,8,G_Shipping
1A3dii,Personal watercraft e.g. jet ski,Gas oil,SHIP_REC,8,G_Shipping
1A3dii,Inland goods-carrying vessels,DERV,SHIP_CTP,8,G_Shipping
1A3dii,Inland goods-carrying vessels,Petrol,SHIP_CTP,8,G_Shipping
1A3dii,Marine engines,Lubricants,SHIP_CTP,8,G_Shipping
1A3eii,Aircraft - support vehicles,Gas oil,AVIA_DOM_ALL,8,I_Offroad
1A4ai,Miscellaneous industrial/commercial combustion,Coal,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,Fuel oil,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,Gas oil,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,Natural gas,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Burning oil,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Coal,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Coke,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Fuel oil,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Gas oil,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Natural gas,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Railways - stationary combustion,Burning oil,RAIL_GEN,2,C_OtherStationaryComb
1A4ai,Railways - stationary combustion,Fuel oil,RAIL_GEN,2,C_OtherStationaryComb
1A4ai,Railways - stationary combustion,Natural gas,RAIL_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,LPG,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,SSF,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Railways - stationary combustion,Coal,RAIL_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,Coke,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Railways - stationary combustion,Coke,RAIL_GEN,2,C_OtherStationaryComb
1A4ai,Miscellaneous industrial/commercial combustion,Town gas,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4ai,Public sector combustion,Town gas,STAT_PIC_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Anthracite,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Burning oil,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Coal,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Coke,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Fuel oil,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Gas oil,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,LPG,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Natural gas,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Petroleum coke,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,SSF,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Wood,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Peat,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Charcoal,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bi,Solid smokeless fuel production,Petroleum coke,INDU_PRO_GEN,2,C_OtherStationaryComb
1A4bi,Domestic combustion,Town gas,STAT_DOM_GEN,2,C_OtherStationaryComb
1A4bii,House and garden machinery,DERV,OFFR_OTH,8,I_Offroad
1A4bii,House and garden machinery,Petrol,OFFR_OTH,8,I_Offroad
1A4ci,Agriculture - stationary combustion,Burning oil,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Coal,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Coke,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Fuel oil,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Natural gas,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Straw,MISC_ANY,2,C_OtherStationaryComb
1A4ci,Agriculture - stationary combustion,Vaporising oil,MISC_ANY,2,C_OtherStationaryComb
1A4cii,Agriculture - mobile machinery,Gas oil,OFFR_OTH,8,I_Offroad
1A4cii,Agriculture - mobile machinery,Petrol,OFFR_OTH,8,I_Offroad
1A4cii,Agricultural engines,Lubricants,OFFR_OTH,8,I_Offroad
1A4ciii,Fishing vessels,Fuel oil,SHIP_FIS,8,I_Offroad
1A4ciii,Fishing vessels,Gas oil,SHIP_FIS,8,I_Offroad
1A5b,Shipping - naval,Gas oil,SHIP_MIL,8,I_Offroad
1A5b,Aircraft -  military,Aviation spirit,MISC_ANY,8,I_Offroad
1A5b,Aircraft -  military,Aviation turbine fuel,MISC_ANY,8,I_Offroad
1B1a,Deep-mined coal,Coal produced,INDU_MIN_GEN,5,D_Fugitive
1B1a,Open-cast coal,Coal produced,INDU_MIN_GEN,5,D_Fugitive
1B1a1i,Deep-mined coal,Coal produced,INDU_MIN_GEN,5,D_Fugitive
1B1a1ii,Coal storage and transport,Deep mined coal production,MISC_ANY,5,D_Fugitive
1B1a1iii,Closed Coal Mines,Non-fuel combustion,MISC_ANY,5,D_Fugitive
1B1a2i,Open-cast coal,Coal produced,INDU_MIN_GEN,5,D_Fugitive
1B1b,Coke production,Coke produced,INDU_MAN_CAP,4,D_Fugitive
1B1b,Solid smokeless fuel production,Coal,INDU_MAN_CAP,4,D_Fugitive
1B1b,Solid smokeless fuel production,SSF produced,INDU_MAN_CAP,4,D_Fugitive
1B1b,Iron and steel - flaring,Coke oven gas,INDU_MAN_IRO,4,D_Fugitive
1B1b,Charcoal production,Charcoal produced,INDU_MAN_CAP,4,D_Fugitive
1B1b,Solid smokeless fuel production,Petroleum coke,INDU_MAN_CAP,4,D_Fugitive
1B1b,Coke production,Coal,INDU_MAN_CAP,4,D_Fugitive
1B2a1,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,INDU_EXT_PAG,5,D_Fugitive
1B2a1,Onshore oil well exploration (conventional),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2a2,Upstream Oil Production - fugitive emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a2,Petroleum processes,Oil production,INDU_MAN_PET,5,D_Fugitive
1B2a2,Onshore oil production (conventional),Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2a2,Upstream Oil Production: direct process emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a2,Oil Terminal: Other Fugitives,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a2,Oil Terminal: Direct Process,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a2,Upstream Oil Production - process emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a3,Upstream Oil Production - Onshore Oil Loading,Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2a3,Upstream Oil Production - Offshore Oil Loading,Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2a3,Oil transport fugitives: pipelines (to shore),Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2a3,Oil transport fugitives: pipelines (onshore),Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2a3,Oil transport fugitives: road tankers,Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2a4,Upstream Oil Production - Oil terminal storage,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2a6,Abandoned oil wells (onshore),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2a6,Abandoned oil wells (offshore),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Upstream Oil Production - fugitive emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2ai,Petroleum processes,Oil production,INDU_MAN_PET,5,D_Fugitive
1B2ai,Oil Terminal: Other Fugitives,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Upstream Oil Production - Onshore Oil Loading,Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production - Oil terminal storage,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production: direct process emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production - Offshore Oil Loading,Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production - Offshore Oil Loading (NMVOC only),Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2ai,Onshore oil well exploration (conventional),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Abandoned oil wells (onshore),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Abandoned oil wells (offshore),Number of wells per year,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Oil transport fugitives: pipelines (to shore),Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Oil transport fugitives: pipelines (onshore),Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Oil transport fugitives: road tankers,Crude oil,INDU_EXT_PAG,5,D_Fugitive
1B2ai,Onshore oil production (conventional),Crude oil,INDU_MAN_PET,5,D_Fugitive
1B2ai,Oil Terminal: Direct Process,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2ai,Upstream Oil Production - process emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2aiv,Refineries - drainage,Process emission,MISC_ANY,4,D_Fugitive
1B2aiv,Refineries - process,Process emission,MISC_ANY,4,D_Fugitive
1B2aiv,Refineries - tankage,Process emission,MISC_ANY,4,D_Fugitive
1B2aiv,Refineries - general,Process emission,MISC_ANY,4,D_Fugitive
1B2av,Petrol terminals - storage,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol terminals - storage,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Refineries - road/rail loading,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Refineries - road/rail loading,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - petrol delivery,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - petrol delivery,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - vehicle refuelling,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - vehicle refuelling,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol terminals - tanker loading,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol terminals - tanker loading,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - storage tanks,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - storage tanks,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - spillages,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Petrol stations - spillages,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2av,Sea going vessel loading,Petrol (unleaded),MISC_ANY,5,D_Fugitive
1B2av,Sea going vessel loading,Petrol (leaded),MISC_ANY,5,D_Fugitive
1B2b,Gas leakage,Natural gas supply,MISC_ANY,5,D_Fugitive
1B2b,Gas leakage,Natural Gas (leakage at point of use),MISC_ANY,5,D_Fugitive
1B2b,Gas leakage,Natural Gas (transmission leakage),MISC_ANY,5,D_Fugitive
1B2b,Gasification processes,Gas production (onshore),MISC_ANY,5,D_Fugitive
1B2b,Gas Terminal: Other Fugitives,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2b,Upstream Gas Production - fugitive emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2b,Upstream Gas Production: direct process emissions,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2b,Upstream Gas Production - Gas terminal storage,Non-fuel combustion,INDU_MAN_PET,5,D_Fugitive
1B2b,Upstream Gas Production - Offshore Well Testing,Exploration drilling :amount of gas flared,INDU_EXT_PAG,5,D_Fugitive
1B2b,Well exploration (unconventional gas): all sources,Non-fuel combustion,INDU_EXT_PAG,5,D_Fugitive
