NFR19,GNFR19,Source,Activity
3D22,L_AgriOther,Other cattle - Cereal fed bull - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Cereal fed bull - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Cows - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Cows - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Cows - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Dairy Replacements Female - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Dairy Replacements Female - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Heifers for breeding - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Heifers for breeding - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Heifers for breeding - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Steers - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Steers - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Steers - Indirect Leach,Spreading
3D22,L_AgriOther,Other organic residue Digestates - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Boar - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Boar - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Boar - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig < 20 kg - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Fattening Pig < 20 kg - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig > 80 kg - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Fattening Pig > 80 kg - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Gilt - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Gilt - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Gilt - Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Sow - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Pig - Sow - Indirect Leach,Grazing
3D22,L_AgriOther,Pig - Sow - Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Broilers - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Broilers - Indirect Leach,Grazing
3D22,L_AgriOther,Poultry - Broilers - Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Laying Hens - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Laying Hens - Indirect Leach,Grazing
3D22,L_AgriOther,Poultry - Laying Hens - Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Other - Indirect Leach,Grazing
3D22,L_AgriOther,Poultry - Other - Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Other Poultry - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Turkeys - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Poultry - Turkeys - Indirect Leach,Grazing
3D22,L_AgriOther,Poultry - Turkeys - Indirect Leach,Spreading
3D22,L_AgriOther,Professional Horses - Indirect Leach,Grazing
3D22,L_AgriOther,Professional Horses - Indirect Leach,Spreading
3D22,L_AgriOther,Sewage Sludge Cake - Indirect Leach,Spreading
3D22,L_AgriOther,Sewage Sludge Liquid - Indirect Leach,Spreading
3D22,L_AgriOther,Sheep - Ewe - Indirect Leach,Grazing
3D22,L_AgriOther,Sheep - Ewe - Indirect Leach,Spreading
3D22,L_AgriOther,Sheep - Lamb - Indirect Leach,Grazing
3D22,L_AgriOther,Sheep - Lamb - Indirect Leach,Spreading
3D22,L_AgriOther,Sheep - Ram - Indirect Leach,Grazing
3D22,L_AgriOther,Sheep - Ram - Indirect Leach,Spreading
3Da1,L_AgriOther,Arable,Ammonium Nitrate Application
3Da1,L_AgriOther,Arable,Ammonium Sulphate and Diammonium Phosphate Application
3Da1,L_AgriOther,Arable,Calcium Ammonium Nitrate Application
3Da1,L_AgriOther,Arable,No Nitrogen Fertiliser Applied
3Da1,L_AgriOther,Arable,Other Nitrogen Including Compounds Application
3Da1,L_AgriOther,Arable,Urea Ammonium Nitrate Application
3Da1,L_AgriOther,Arable,Urea Application
3Da1,L_AgriOther,Fertiliser Application,Inorganic N applied to soil
3Da1,L_AgriOther,Grass,Ammonium Nitrate Application
3Da1,L_AgriOther,Grass,Ammonium Sulphate and Diammonium Phosphate Application
3Da1,L_AgriOther,Grass,Calcium Ammonium Nitrate Application
3Da1,L_AgriOther,Grass,No Nitrogen Fertiliser Applied
3Da1,L_AgriOther,Grass,Other Nitrogen Including Compounds Application
3Da1,L_AgriOther,Grass,Urea Ammonium Nitrate Application
3Da1,L_AgriOther,Grass,Urea Application
3Da2a,L_AgriOther,Agricultural Horses,Spreading
3Da2a,L_AgriOther,Agricultural Horses FAM - direct,Manure N applied to soil
3Da2a,L_AgriOther,Dairy - Dairy Cows,Spreading
3Da2a,L_AgriOther,Dairy Cows FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Deer,Spreading
3Da2a,L_AgriOther,Deer FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,FAM - direct,Agricultural Horses
3Da2a,L_AgriOther,FAM - direct,Dairy - Dairy Cows
3Da2a,L_AgriOther,FAM - direct,Deer
3Da2a,L_AgriOther,FAM - direct,Goats
3Da2a,L_AgriOther,FAM - direct,Other cattle
3Da2a,L_AgriOther,FAM - direct,Pigs
3Da2a,L_AgriOther,FAM - direct,Poultry - Broilers
3Da2a,L_AgriOther,FAM - direct,Poultry - Laying Hens
3Da2a,L_AgriOther,FAM - direct,Poultry - Other
3Da2a,L_AgriOther,FAM - direct,Poultry - Turkeys
3Da2a,L_AgriOther,FAM - direct,Sheep
3Da2a,L_AgriOther,Goats,Spreading
3Da2a,L_AgriOther,Goats FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Other cattle - Beef females for slaughter,Spreading
3Da2a,L_AgriOther,Other cattle - Bulls for breeding,Spreading
3Da2a,L_AgriOther,Other cattle - Cereal fed bull,Spreading
3Da2a,L_AgriOther,Other cattle - Cows,Spreading
3Da2a,L_AgriOther,Other cattle - Dairy Calves Female,Spreading
3Da2a,L_AgriOther,Other cattle - Dairy In Calf Heifers,Spreading
3Da2a,L_AgriOther,Other cattle - Dairy Replacements Female,Spreading
3Da2a,L_AgriOther,Other cattle - Heifers for breeding,Spreading
3Da2a,L_AgriOther,Other cattle - Steers,Spreading
3Da2a,L_AgriOther,Other Cattle FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Pig - Boar,Spreading
3Da2a,L_AgriOther,Pig - Fattening Pig < 20 kg,Spreading
3Da2a,L_AgriOther,Pig - Fattening Pig > 80 kg,Spreading
3Da2a,L_AgriOther,Pig - Fattening Pig 20 to 80 kg,Spreading
3Da2a,L_AgriOther,Pig - Gilt,Spreading
3Da2a,L_AgriOther,Pig - Sow,Spreading
3Da2a,L_AgriOther,Pigs FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Poultry - Broilers,Spreading
3Da2a,L_AgriOther,Poultry - Broilers FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Poultry - Laying Hens,Spreading
3Da2a,L_AgriOther,Poultry - Laying Hens FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Poultry - Other,Spreading
3Da2a,L_AgriOther,Poultry - Other FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Poultry - Turkeys,Spreading
3Da2a,L_AgriOther,Poultry - Turkeys FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Sheep - Ewe,Spreading
3Da2a,L_AgriOther,Sheep - Lamb,Spreading
3Da2a,L_AgriOther,Sheep - Ram,Spreading
3Da2a,L_AgriOther,Sheep FAM - Direct,Manure N applied to soil
3Da2a,L_AgriOther,Spread Manure,Agricultural Horses
3Da2a,L_AgriOther,Spread Manure,Dairy - Dairy Cows
3Da2a,L_AgriOther,Spread Manure,Deer
3Da2a,L_AgriOther,Spread Manure,Goats
3Da2a,L_AgriOther,Spread Manure,Other cattle - Beef females for slaughter
3Da2a,L_AgriOther,Spread Manure,Other cattle - Bulls for breeding
3Da2a,L_AgriOther,Spread Manure,Other cattle - Cereal fed bull
3Da2a,L_AgriOther,Spread Manure,Other cattle - Cows
3Da2a,L_AgriOther,Spread Manure,Other cattle - Dairy Calves Female
3Da2a,L_AgriOther,Spread Manure,Other cattle - Dairy In Calf Heifers
3Da2a,L_AgriOther,Spread Manure,Other cattle - Dairy Replacements Female
3Da2a,L_AgriOther,Spread Manure,Other cattle - Heifers for breeding
3Da2a,L_AgriOther,Spread Manure,Other cattle - Steers
3Da2a,L_AgriOther,Spread Manure,Pig - Boar
3Da2a,L_AgriOther,Spread Manure,Pig - Fattening Pig < 20 kg
3Da2a,L_AgriOther,Spread Manure,Pig - Fattening Pig > 80 kg
3Da2a,L_AgriOther,Spread Manure,Pig - Fattening Pig 20 to 80 kg
3Da2a,L_AgriOther,Spread Manure,Pig - Gilt
3Da2a,L_AgriOther,Spread Manure,Pig - Sow
3Da2a,L_AgriOther,Spread Manure,Poultry - Broilers
3Da2a,L_AgriOther,Spread Manure,Poultry - Laying Hens
3Da2a,L_AgriOther,Spread Manure,Poultry - Other
3Da2a,L_AgriOther,Spread Manure,Poultry - Turkeys
3Da2a,L_AgriOther,Spread Manure,Sheep - Ewe
3Da2a,L_AgriOther,Spread Manure,Sheep - Lamb
3Da2a,L_AgriOther,Spread Manure,Sheep - Ram
3Da2b,L_AgriOther,Sewage Sludge Application - Direct,Sewage sludge N applied to soil
3Da2b,L_AgriOther,Sewage Sludge Cake - TAN,Spreading
3Da2b,L_AgriOther,Sewage Sludge Cake - Total N,Spreading
3Da2b,L_AgriOther,Sewage Sludge Liquid - TAN,Spreading
3Da2b,L_AgriOther,Sewage Sludge Liquid - Total N,Spreading
3Da2c,L_AgriOther,Compost,Spreading
3Da2c,L_AgriOther,Crop Digestates - TAN,Spreading
3Da2c,L_AgriOther,Crop Digestates - Total N,Spreading
3Da2c,L_AgriOther,Dairy - Dairy Cows - Digestate,Spreading
3Da2c,L_AgriOther,Food Digestates - TAN,Spreading
3Da2c,L_AgriOther,Food Digestates - Total N,Spreading
3Da2c,L_AgriOther,Other cattle - Beef females for slaughter - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Bulls for breeding - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Cereal fed bull - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Cows - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Dairy Calves Female - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Dairy In Calf Heifers - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Dairy Replacements Female - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Heifers for breeding - Digestate,Spreading
3Da2c,L_AgriOther,Other cattle - Steers - Digestate,Spreading
3Da2c,L_AgriOther,Other organic residue Digestates - TAN,Spreading
3Da2c,L_AgriOther,Other organic residue Digestates - Total N,Spreading
3Da2c,L_AgriOther,Pig - Boar - Digestate,Spreading
3Da2c,L_AgriOther,Pig - Fattening Pig < 20 kg - Digestate,Spreading
3Da2c,L_AgriOther,Pig - Fattening Pig > 80 kg - Digestate,Spreading
3Da2c,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Digestate,Spreading
3Da2c,L_AgriOther,Pig - Gilt - Digestate,Spreading
3Da2c,L_AgriOther,Pig - Sow - Digestate,Spreading
3Da2c,L_AgriOther,Poultry - Broilers - Digestate,Spreading
3Da2c,L_AgriOther,Poultry - Laying Hens - Digestate,Spreading
3Da2c,L_AgriOther,Poultry - Other Poultry - Digestate,Spreading
3Da2c,L_AgriOther,Poultry - Turkeys - Digestate,Spreading
3Da2c,L_AgriOther,Spread Digestate,Dairy - Dairy Cows
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Beef females for slaughter
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Bulls for breeding
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Cereal fed bull
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Cows
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Dairy Calves Female
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Dairy In Calf Heifers
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Dairy Replacements Female
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Heifers for breeding
3Da2c,L_AgriOther,Spread Digestate,Other cattle - Steers
3Da2c,L_AgriOther,Spread Digestate,Pig - Boar
3Da2c,L_AgriOther,Spread Digestate,Pig - Fattening Pig < 20 kg
3Da2c,L_AgriOther,Spread Digestate,Pig - Fattening Pig > 80 kg
3Da2c,L_AgriOther,Spread Digestate,Pig - Fattening Pig 20 to 80 kg
3Da2c,L_AgriOther,Spread Digestate,Pig - Gilt
3Da2c,L_AgriOther,Spread Digestate,Pig - Sow
3Da2c,L_AgriOther,Spread Digestate,Poultry - Broilers
3Da2c,L_AgriOther,Spread Digestate,Poultry - Laying Hens
3Da2c,L_AgriOther,Spread Digestate,Poultry - Other
3Da2c,L_AgriOther,Spread Digestate,Poultry - Turkeys
3Da3,L_AgriOther,Agricultural Horses,Grazing
3Da3,L_AgriOther,Agricultural Horses PRP - direct,Excreta N returned at grazing
3Da3,L_AgriOther,Dairy - Dairy Cows,Grazing
3Da3,L_AgriOther,Dairy Cows PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Deer,Grazing
3Da3,L_AgriOther,Deer PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Goats,Grazing
3Da3,L_AgriOther,Goats PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Grazing,Agricultural Horses
3Da3,L_AgriOther,Grazing,Dairy - Dairy Cows
3Da3,L_AgriOther,Grazing,Deer
3Da3,L_AgriOther,Grazing,Goats
3Da3,L_AgriOther,Grazing,Other cattle - Beef females for slaughter
3Da3,L_AgriOther,Grazing,Other cattle - Bulls for breeding
3Da3,L_AgriOther,Grazing,Other cattle - Cereal fed bull
3Da3,L_AgriOther,Grazing,Other cattle - Cows
3Da3,L_AgriOther,Grazing,Other cattle - Dairy Calves Female
3Da3,L_AgriOther,Grazing,Other cattle - Dairy In Calf Heifers
3Da3,L_AgriOther,Grazing,Other cattle - Dairy Replacements Female
3Da3,L_AgriOther,Grazing,Other cattle - Heifers for breeding
3Da3,L_AgriOther,Grazing,Other cattle - Steers
3Da3,L_AgriOther,Grazing,Pig - Boar
3Da3,L_AgriOther,Grazing,Pig - Fattening Pig < 20 kg
3Da3,L_AgriOther,Grazing,Pig - Fattening Pig > 80 kg
3Da3,L_AgriOther,Grazing,Pig - Fattening Pig 20 to 80 kg
3Da3,L_AgriOther,Grazing,Pig - Gilt
3Da3,L_AgriOther,Grazing,Pig - Sow
3Da3,L_AgriOther,Grazing,Poultry - Broilers
3Da3,L_AgriOther,Grazing,Poultry - Laying Hens
3Da3,L_AgriOther,Grazing,Poultry - Other
3Da3,L_AgriOther,Grazing,Poultry - Turkeys
3Da3,L_AgriOther,Grazing,Sheep - Ewe
3Da3,L_AgriOther,Grazing,Sheep - Lamb
3Da3,L_AgriOther,Grazing,Sheep - Ram
3Da3,L_AgriOther,Other cattle - Beef females for slaughter,Grazing
3Da3,L_AgriOther,Other cattle - Bulls for breeding,Grazing
3Da3,L_AgriOther,Other cattle - Cereal fed bull,Grazing
3Da3,L_AgriOther,Other cattle - Cows,Grazing
3Da3,L_AgriOther,Other cattle - Dairy Calves Female,Grazing
3Da3,L_AgriOther,Other cattle - Dairy In Calf Heifers,Grazing
3Da3,L_AgriOther,Other cattle - Dairy Replacements Female,Grazing
3Da3,L_AgriOther,Other cattle - Heifers for breeding,Grazing
3Da3,L_AgriOther,Other cattle - Steers,Grazing
3Da3,L_AgriOther,Other Cattle PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Pig - Boar,Grazing
3Da3,L_AgriOther,Pig - Fattening Pig < 20 kg,Grazing
3Da3,L_AgriOther,Pig - Fattening Pig > 80 kg,Grazing
3Da3,L_AgriOther,Pig - Fattening Pig 20 to 80 kg,Grazing
3Da3,L_AgriOther,Pig - Gilt,Grazing
3Da3,L_AgriOther,Pig - Sow,Grazing
3Da3,L_AgriOther,Pigs PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Poultry - Broilers,Grazing
3Da3,L_AgriOther,Poultry - Broilers PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Poultry - Laying Hens,Grazing
3Da3,L_AgriOther,Poultry - Laying Hens PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Poultry - Other,Grazing
3Da3,L_AgriOther,Poultry - Other PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,Poultry - Turkeys,Grazing
3Da3,L_AgriOther,Poultry - Turkeys PRP - Direct,Excreta N returned at grazing
3Da3,L_AgriOther,PRP - direct,Agricultural Horses
3Da3,L_AgriOther,PRP - direct,Dairy - Dairy Cows
3Da3,L_AgriOther,PRP - direct,Deer
3Da3,L_AgriOther,PRP - direct,Goats
3Da3,L_AgriOther,PRP - direct,Other cattle
3Da3,L_AgriOther,PRP - direct,Pigs
3Da3,L_AgriOther,PRP - direct,Poultry - Broilers
3Da3,L_AgriOther,PRP - direct,Poultry - Laying Hens
3Da3,L_AgriOther,PRP - direct,Poultry - Other
3Da3,L_AgriOther,PRP - direct,Poultry - Turkeys
3Da3,L_AgriOther,PRP - direct,Sheep
3Da3,L_AgriOther,Sheep - Ewe,Grazing
3Da3,L_AgriOther,Sheep - Lamb,Grazing
3Da3,L_AgriOther,Sheep - Ram,Grazing
3Da3,L_AgriOther,Sheep PRP - Direct,Excreta N returned at grazing
3Da4,L_AgriOther,Arable - Direct,Ammonium Nitrate Residue
3Da4,L_AgriOther,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Residue
3Da4,L_AgriOther,Arable - Direct,Calcium Ammonium Nitrate Residue
3Da4,L_AgriOther,Arable - Direct,Crop Residues
3Da4,L_AgriOther,Arable - Direct,No Nitrogen Fertiliser Applied Residue
3Da4,L_AgriOther,Arable - Direct,Other Nitrogen Including Compounds Residue
3Da4,L_AgriOther,Arable - Direct,Urea Ammonium Nitrate Residue
3Da4,L_AgriOther,Arable - Direct,Urea Residue
3Da4,L_AgriOther,Grass - Direct,Ammonium Nitrate Residue
3Da4,L_AgriOther,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Residue
3Da4,L_AgriOther,Grass - Direct,Calcium Ammonium Nitrate Residue
3Da4,L_AgriOther,Grass - Direct,Crop Residues
3Da4,L_AgriOther,Grass - Direct,No Nitrogen Fertiliser Applied Residue
3Da4,L_AgriOther,Grass - Direct,Other Nitrogen Including Compounds Residue
3Da4,L_AgriOther,Grass - Direct,Urea Ammonium Nitrate Residue
3Da4,L_AgriOther,Grass - Direct,Urea Residue
3Dc,L_AgriOther,Agricultural operations,Land area
3Dc,L_AgriOther,Arable - Agricultural operations,Ammonium nitrate
3Dc,L_AgriOther,Arable - Agricultural operations,Ammonium Sulphate and Diammonium Phosphate
3Dc,L_AgriOther,Arable - Agricultural operations,Calcium Ammonium Nitrate
3Dc,L_AgriOther,Arable - Agricultural operations,No Nitrogen Fertiliser Applied
3Dc,L_AgriOther,Arable - Agricultural operations,Other Nitrogen Including Compounds
3Dc,L_AgriOther,Arable - Agricultural operations,Urea
3Dc,L_AgriOther,Arable - Agricultural operations,Urea Ammonium Nitrate
3Dc,L_AgriOther,Grass - Agricultural operations,Ammonium nitrate
3Dc,L_AgriOther,Grass - Agricultural operations,Ammonium Sulphate and Diammonium Phosphate
3Dc,L_AgriOther,Grass - Agricultural operations,Calcium Ammonium Nitrate
3Dc,L_AgriOther,Grass - Agricultural operations,No Nitrogen Fertiliser Applied
3Dc,L_AgriOther,Grass - Agricultural operations,Other Nitrogen Including Compounds
3Dc,L_AgriOther,Grass - Agricultural operations,Urea
3Dc,L_AgriOther,Grass - Agricultural operations,Urea Ammonium Nitrate
3De,L_AgriOther,Arable - Cultivated crops,Ammonium nitrate
3De,L_AgriOther,Arable - Cultivated crops,Ammonium Sulphate and Diammonium Phosphate
3De,L_AgriOther,Arable - Cultivated crops,Calcium Ammonium Nitrate
3De,L_AgriOther,Arable - Cultivated crops,No Nitrogen Fertiliser Applied
3De,L_AgriOther,Arable - Cultivated crops,Other Nitrogen Including Compounds
3De,L_AgriOther,Arable - Cultivated crops,Urea
3De,L_AgriOther,Arable - Cultivated crops,Urea Ammonium Nitrate
3De,L_AgriOther,Cultivated crops,Land area
3De,L_AgriOther,Cultivated crops,Rough grazing
3De,L_AgriOther,Grass - Cultivated crops,Ammonium nitrate
3De,L_AgriOther,Grass - Cultivated crops,Ammonium Sulphate and Diammonium Phosphate
3De,L_AgriOther,Grass - Cultivated crops,Calcium Ammonium Nitrate
3De,L_AgriOther,Grass - Cultivated crops,No Nitrogen Fertiliser Applied
3De,L_AgriOther,Grass - Cultivated crops,Other Nitrogen Including Compounds
3De,L_AgriOther,Grass - Cultivated crops,Urea
3De,L_AgriOther,Grass - Cultivated crops,Urea Ammonium Nitrate
3F,L_AgriOther,Field burning,Barley residue
3F,L_AgriOther,Field burning,Linseed residue
3F,L_AgriOther,Field burning,Non-fuel combustion
3F,L_AgriOther,Field burning,Oats residue
3F,L_AgriOther,Field burning,Wheat residue
3F11,L_AgriOther,Field burning,Wheat residue
3F12,L_AgriOther,Field burning,Barley residue
3F14,L_AgriOther,Field burning,Oats residue
3F5,L_AgriOther,Field burning,Linseed residue
3G1,L_AgriOther,Liming,Limestone
3G2,L_AgriOther,Liming,Dolomite
3H,L_AgriOther,Agriculture - application of urea,Urea consumption
3H,L_AgriOther,Fertiliser Application,Urea Application
3J,L_AgriOther,Agricultural soils - Mineralization/Immobilization Associated with change in Soil Organic Matter,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - all poultry wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - dairy cattle enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - dairy cattle wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - deer enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - deer wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - goats enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - goats wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - horses enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - horses wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - manure leaching (indirect),Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - manure other (indirect),Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - other cattle enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - other cattle wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - other poultry wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - pigs enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - pigs wastes,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - sheep enteric,Non-fuel combustion
3J,L_AgriOther,Agriculture livestock - sheep wastes,Non-fuel combustion
3J,L_AgriOther,Dairy - Dairy Cows - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Beef females for slaughter - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Bulls for breeding - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Cereal fed bull - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Cows - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Dairy Calves Female - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Dairy In Calf Heifers - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Dairy Replacements Female - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Heifers for breeding - Digestate Direct,Storage
3J,L_AgriOther,Other cattle - Steers - Digestate Direct,Storage
3J,L_AgriOther,OvTerr Agricultural Soils,Non-fuel combustion
4A,N_Natural,Forest Land - Drainage and rewetting and other management of organic and mineral soils,Non-fuel combustion
4A1,N_Natural,Forest Land remaining Forest Land - Biomass Burning - Wildfires,Biomass
4A1,N_Natural,Forest Land remaining Forest Land - Carbon stock change,Non-fuel combustion
4A2,N_Natural,Cropland converted to Forest Land - Carbon stock change,Non-fuel combustion
4A2,N_Natural,Cropland converted to Forest Land - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4A2,N_Natural,Direct N2O emission from N fertilisation of forest land,Non-fuel combustion
4A2,N_Natural,Grassland converted to Forest Land - Carbon stock change,Non-fuel combustion
4A2,N_Natural,Grassland converted to Forest Land - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4A2,N_Natural,Settlements converted to Forest Land - Carbon stock change,Non-fuel combustion
4A2,N_Natural,Settlements converted to Forest Land - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4B1,N_Natural,Cropland remaining Cropland - Biomass Burning - Wildfires,Biomass
4B1,N_Natural,Cropland remaining Cropland - Living biomass carbon stock change,Non-fuel combustion
4B1,N_Natural,Cropland remaining Cropland - Soils carbon stock change,Non-fuel combustion
4B2,N_Natural,Forest Land converted to Cropland - Biomass Burning - Controlled Burning,Biomass
4B2,N_Natural,Forest Land converted to Cropland - Carbon stock change,Non-fuel combustion
4B2,N_Natural,Forest Land converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4B2,N_Natural,Grassland converted to Cropland - Carbon stock change,Non-fuel combustion
4B2,N_Natural,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4B2,N_Natural,Settlements converted to Cropland - Carbon stock change,Non-fuel combustion
4C,N_Natural,Grassland - Drainage and rewetting and other management of organic and mineral soils,Non-fuel combustion
4C1,N_Natural,Grassland remaining Grassland - Biomass Burning - Wildfires,Biomass
4C1,N_Natural,Grassland remaining Grassland - Carbon stock change,Non-fuel combustion
4C1,N_Natural,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4C2,N_Natural,Cropland converted to Grassland - Carbon stock change,Non-fuel combustion
4C2,N_Natural,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Biomass
4C2,N_Natural,Forest Land converted to Grassland - Carbon stock change,Non-fuel combustion
4C2,N_Natural,Forest Land converted to Grassland - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
4C2,N_Natural,Settlements converted to Grassland - Carbon stock change,Non-fuel combustion
4C2,N_Natural,Wetlands converted to Grassland - Carbon stock change,Non-fuel combustion
4D,N_Natural,Wetlands - Drainage and rewetting and other management of organic and mineral soils,Non-fuel combustion
