NFR19,GNFR19,Source,Activity,Profile_ID
3B22,K_AgriLivestock,Sheep - Ewe - Direct,Storage,AGRI_STO_SHP
3B22,K_AgriLivestock,Sheep - Ewe - Direct,Yarding,AGRI_YRD_CAT
3B22,K_AgriLivestock,Sheep - Lamb - Direct,Housing,AGRI_HOU_SHP
3B22,K_AgriLivestock,Sheep - Lamb - Direct,Storage,AGRI_STO_SHP
3B22,K_AgriLivestock,Sheep - Lamb - Direct,Yarding,AGRI_YRD_CAT
3B22,K_AgriLivestock,Sheep - Ram - Direct,Housing,AGRI_HOU_SHP
3B22,K_AgriLivestock,Sheep - Ram - Direct,Storage,AGRI_STO_SHP
3B22,K_AgriLivestock,Sheep - Ram - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Boar - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Boar - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Boar - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Boar - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Gilt - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Gilt - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Gilt - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Gilt - Direct,Yarding,AGRI_YRD_CAT
3B23,K_AgriLivestock,Pig - Sow - Digestate Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Sow - Direct,Housing,AGRI_HOU_PIG
3B23,K_AgriLivestock,Pig - Sow - Direct,Storage,AGRI_STO_PIG
3B23,K_AgriLivestock,Pig - Sow - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Agricultural Horses - Direct,Housing,AGRI_HOU_MLI
3B24,K_AgriLivestock,Agricultural Horses - Direct,Storage,AGRI_STO_MLI
3B24,K_AgriLivestock,Agricultural Horses - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Deer - Direct,Housing,AGRI_HOU_MLI
3B24,K_AgriLivestock,Deer - Direct,Storage,AGRI_STO_MLI
3B24,K_AgriLivestock,Deer - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Domestic Horses - Direct,Housing,AGRI_HOU_MLI
3B24,K_AgriLivestock,Domestic Horses - Direct,Storage,AGRI_STO_MLI
3B24,K_AgriLivestock,Domestic Horses - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Enteric,Poultry - Broilers,AGRI_ENT_ALL
3B24,K_AgriLivestock,Enteric,Poultry - Laying Hens,AGRI_ENT_ALL
3B24,K_AgriLivestock,Enteric,Poultry - Other,AGRI_ENT_ALL
3B24,K_AgriLivestock,Enteric,Poultry - Turkeys,AGRI_ENT_ALL
3B24,K_AgriLivestock,Goats - Direct,Housing,AGRI_HOU_MLI
3B24,K_AgriLivestock,Goats - Direct,Storage,AGRI_STO_MLI
3B24,K_AgriLivestock,Goats - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Poultry - Broilers - Digestate Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Broilers - Direct,Housing,AGRI_HOU_POU
3B24,K_AgriLivestock,Poultry - Broilers - Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Broilers - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Poultry - Laying Hens - Digestate Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Laying Hens - Direct,Housing,AGRI_HOU_POU
3B24,K_AgriLivestock,Poultry - Laying Hens - Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Laying Hens - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Poultry - Other - Direct,Housing,AGRI_HOU_POU
3B24,K_AgriLivestock,Poultry - Other - Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Other - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Poultry - Other Poultry - Digestate Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Turkeys - Digestate Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Turkeys - Direct,Housing,AGRI_HOU_POU
3B24,K_AgriLivestock,Poultry - Turkeys - Direct,Storage,AGRI_STO_POU
3B24,K_AgriLivestock,Poultry - Turkeys - Direct,Yarding,AGRI_YRD_CAT
3B24,K_AgriLivestock,Professional Horses - Direct,Housing,AGRI_HOU_MLI
3B24,K_AgriLivestock,Professional Horses - Direct,Storage,AGRI_STO_MLI
3B24,K_AgriLivestock,Professional Horses - Direct,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Agricultural Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Agricultural Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Agricultural Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Agricultural Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Agricultural Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Agricultural Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Dairy - Dairy Cows - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Deer - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Deer - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Deer - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Deer - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Deer - Indirect Leach,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Deer - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Domestic Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Domestic Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Domestic Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Domestic Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Domestic Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Domestic Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Goats - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Goats - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Goats - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Goats - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Goats - Indirect Leach,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Goats - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Beef females for slaughter - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Bulls for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cereal fed bull - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Cows - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Calves Female - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Dairy Replacements Female - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Heifers for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Leach,Storage,AGRI_STO_CAT
3B25,K_AgriLivestock,Other cattle - Steers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Boar - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Boar - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Boar - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Boar - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Boar - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Boar - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Boar - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Boar - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Gilt - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Gilt - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Gilt - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Gilt - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Gilt - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Gilt - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Gilt - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Gilt - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Sow - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Sow - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Sow - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Sow - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Sow - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Pig - Sow - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,K_AgriLivestock,Pig - Sow - Indirect Leach,Storage,AGRI_STO_PIG
3B25,K_AgriLivestock,Pig - Sow - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Broilers - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Broilers - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Leach,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Broilers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Laying Hens - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Leach,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Laying Hens - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Other - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Other - Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Other - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Other - Indirect Leach,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Other - Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Other - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Other Poultry - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Other Poultry - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Deposition,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Leach,Housing,AGRI_HOU_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Leach,Storage,AGRI_STO_POU
3B25,K_AgriLivestock,Poultry - Turkeys - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Professional Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Professional Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Professional Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Professional Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,K_AgriLivestock,Professional Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,K_AgriLivestock,Professional Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Leach,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Ewe - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Leach,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Lamb - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Ram - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Ram - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Ram - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,K_AgriLivestock,Sheep - Ram - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,K_AgriLivestock,Sheep - Ram - Indirect Leach,Storage,AGRI_STO_SHP
3B25,K_AgriLivestock,Sheep - Ram - Indirect Leach,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Housing,Pig - Boar,AGRI_HOU_PIG
