NFR19,SNAP,Source,Activity,Profile_ID
3B25,10,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Replacements Female - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Heifers for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Heifers for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Steers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Steers - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Steers - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Steers - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Steers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Steers - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Steers - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Steers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Boar - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Boar - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Boar - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Boar - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Boar - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Boar - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Boar - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Boar - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig < 20 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig > 80 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Gilt - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Gilt - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Gilt - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Gilt - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Gilt - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Gilt - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Gilt - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Gilt - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Sow - Digestate Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Sow - Digestate Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Sow - Indirect Deposition,Housing,AGRI_HOU_PIG
3B25,10,Pig - Sow - Indirect Deposition,Storage,AGRI_STO_PIG
3B25,10,Pig - Sow - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Pig - Sow - Indirect Leach,Housing,AGRI_HOU_PIG
3B25,10,Pig - Sow - Indirect Leach,Storage,AGRI_STO_PIG
3B25,10,Pig - Sow - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Broilers - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Broilers - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Broilers - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,10,Poultry - Broilers - Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Broilers - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Broilers - Indirect Leach,Housing,AGRI_HOU_POU
3B25,10,Poultry - Broilers - Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Broilers - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Laying Hens - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Laying Hens - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Laying Hens - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,10,Poultry - Laying Hens - Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Laying Hens - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Laying Hens - Indirect Leach,Housing,AGRI_HOU_POU
3B25,10,Poultry - Laying Hens - Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Laying Hens - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Other - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,10,Poultry - Other - Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Other - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Other - Indirect Leach,Housing,AGRI_HOU_POU
3B25,10,Poultry - Other - Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Other - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Other Poultry - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Other Poultry - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Turkeys - Digestate Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Turkeys - Digestate Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Turkeys - Indirect Deposition,Housing,AGRI_HOU_POU
3B25,10,Poultry - Turkeys - Indirect Deposition,Storage,AGRI_STO_POU
3B25,10,Poultry - Turkeys - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Poultry - Turkeys - Indirect Leach,Housing,AGRI_HOU_POU
3B25,10,Poultry - Turkeys - Indirect Leach,Storage,AGRI_STO_POU
3B25,10,Poultry - Turkeys - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Professional Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,10,Professional Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,10,Professional Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Professional Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,10,Professional Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,10,Professional Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Ewe - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Ewe - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,10,Sheep - Ewe - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Ewe - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Ewe - Indirect Leach,Storage,AGRI_STO_SHP
3B25,10,Sheep - Ewe - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Lamb - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Lamb - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,10,Sheep - Lamb - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Lamb - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Lamb - Indirect Leach,Storage,AGRI_STO_SHP
3B25,10,Sheep - Lamb - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Ram - Indirect Deposition,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Ram - Indirect Deposition,Storage,AGRI_STO_SHP
3B25,10,Sheep - Ram - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Sheep - Ram - Indirect Leach,Housing,AGRI_HOU_SHP
3B25,10,Sheep - Ram - Indirect Leach,Storage,AGRI_STO_SHP
3B25,10,Sheep - Ram - Indirect Leach,Yarding,AGRI_YRD_CAT
3B3,10,Housing,Pig - Boar,AGRI_HOU_PIG
3B3,10,Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,10,Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,10,Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,10,Housing,Pig - Gilt,AGRI_HOU_PIG
3B3,10,Housing,Pig - Sow,AGRI_HOU_PIG
3B3,10,Pig - Boar,Housing,AGRI_HOU_PIG
3B3,10,Pig - Boar,Storage,AGRI_STO_PIG
3B3,10,Pig - Boar,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Boar - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig < 20 kg,Housing,AGRI_HOU_PIG
3B3,10,Pig - Fattening Pig < 20 kg,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig < 20 kg,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Fattening Pig < 20 kg - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig > 80 kg,Housing,AGRI_HOU_PIG
3B3,10,Pig - Fattening Pig > 80 kg,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig > 80 kg,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Fattening Pig > 80 kg - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig 20 to 80 kg,Housing,AGRI_HOU_PIG
3B3,10,Pig - Fattening Pig 20 to 80 kg,Storage,AGRI_STO_PIG
3B3,10,Pig - Fattening Pig 20 to 80 kg,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Fattening Pig 20 to 80 kg - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pig - Gilt,Housing,AGRI_HOU_PIG
3B3,10,Pig - Gilt,Storage,AGRI_STO_PIG
3B3,10,Pig - Gilt,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Gilt - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pig - Sow,Housing,AGRI_HOU_PIG
3B3,10,Pig - Sow,Storage,AGRI_STO_PIG
3B3,10,Pig - Sow,Yarding,AGRI_YRD_CAT
3B3,10,Pig - Sow - Digestate,Storage,AGRI_STO_PIG
3B3,10,Pigs Wastes - Direct,Excreta N managed as manure,AGRI_SPR_PIG
3B3,10,Silage - Housing,Pig - Boar,AGRI_HOU_PIG
3B3,10,Silage - Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,10,Silage - Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,10,Silage - Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,10,Silage - Housing,Pig - Gilt,AGRI_HOU_PIG
3B3,10,Silage - Housing,Pig - Sow,AGRI_HOU_PIG
3B3,10,Silage - Storage,Pig - Boar,AGRI_STO_PIG
3B3,10,Silage - Storage,Pig - Fattening Pig < 20 kg,AGRI_STO_PIG
3B3,10,Silage - Storage,Pig - Fattening Pig > 80 kg,AGRI_STO_PIG
3B3,10,Silage - Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_STO_PIG
3B3,10,Silage - Storage,Pig - Gilt,AGRI_STO_PIG
3B3,10,Silage - Storage,Pig - Sow,AGRI_STO_PIG
3B3,10,Storage,Pig - Boar,AGRI_HOU_PIG
3B3,10,Storage,Pig - Boar - Digestate,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig < 20 kg - Digestate,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig > 80 kg - Digestate,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,10,Storage,Pig - Fattening Pig 20 to 80 kg - Digestate,AGRI_HOU_PIG
3B3,10,Storage,Pig - Gilt,AGRI_HOU_PIG
3B3,10,Storage,Pig - Gilt - Digestate,AGRI_HOU_PIG
3B3,10,Storage,Pig - Sow,AGRI_HOU_PIG
3B3,10,Storage,Pig - Sow - Digestate,AGRI_HOU_PIG
3B3,10,Wastes - Direct,Pigs,AGRI_SPR_PIG
3B3,10,Yarding,Pig - Boar,AGRI_YRD_CAT
3B3,10,Yarding,Pig - Fattening Pig < 20 kg,AGRI_YRD_CAT
3B3,10,Yarding,Pig - Fattening Pig > 80 kg,AGRI_YRD_CAT
3B3,10,Yarding,Pig - Fattening Pig 20 to 80 kg,AGRI_YRD_CAT
3B3,10,Yarding,Pig - Gilt,AGRI_YRD_CAT
3B3,10,Yarding,Pig - Sow,AGRI_YRD_CAT
3B4d,10,Goats,Housing,AGRI_HOU_MLI
3B4d,10,Goats,Storage,AGRI_STO_MLI
3B4d,10,Goats,Yarding,AGRI_YRD_CAT
3B4d,10,Goats Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4d,10,Housing,Goats,AGRI_HOU_MLI
3B4d,10,Silage - Housing,Goats,AGRI_HOU_MLI
3B4d,10,Silage - Storage,Goats,AGRI_STO_MLI
3B4d,10,Storage,Goats,AGRI_HOU_MLI
3B4d,10,Wastes - Direct,Goats,AGRI_SPR_OTH
3B4d,10,Yarding,Goats,AGRI_YRD_CAT
3B4e,10,Agricultural Horses,Housing,AGRI_HOU_MLI
3B4e,10,Agricultural Horses,Storage,AGRI_STO_MLI
3B4e,10,Agricultural Horses,Yarding,AGRI_YRD_CAT
3B4e,10,Agricultural Horses Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4e,10,Housing,Agricultural Horses,AGRI_HOU_MLI
3B4e,10,Silage - Housing,Agricultural Horses,AGRI_HOU_MLI
3B4e,10,Silage - Storage,Agricultural Horses,AGRI_STO_MLI
3B4e,10,Storage,Agricultural Horses,AGRI_HOU_MLI
3B4e,10,Wastes - Direct,Agricultural Horses,AGRI_SPR_OTH
3B4e,10,Yarding,Agricultural Horses,AGRI_YRD_CAT
3B4gi,10,Housing,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,10,Poultry - Laying Hens,Housing,AGRI_HOU_POU
3B4gi,10,Poultry - Laying Hens,Storage,AGRI_STO_POU
3B4gi,10,Poultry - Laying Hens,Yarding,AGRI_YRD_CAT
3B4gi,10,Poultry - Laying Hens - Digestate,Storage,AGRI_STO_POU
3B4gi,10,Poultry - Laying Hens Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4gi,10,Silage - Housing,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,10,Silage - Storage,Poultry - Laying Hens,AGRI_STO_POU
3B4gi,10,Storage,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,10,Storage,Poultry - Laying Hens - Digestate,AGRI_HOU_POU
3B4gi,10,Wastes - Direct,Poultry - Laying Hens,AGRI_SPR_POU
3B4gi,10,Yarding,Poultry - Laying Hens,AGRI_YRD_CAT
3B4gii,10,Housing,Poultry - Broilers,AGRI_HOU_POU
3B4gii,10,Poultry - Broilers,Housing,AGRI_HOU_POU
3B4gii,10,Poultry - Broilers,Storage,AGRI_STO_POU
3B4gii,10,Poultry - Broilers,Yarding,AGRI_YRD_CAT
3B4gii,10,Poultry - Broilers - Digestate,Storage,AGRI_STO_POU
3B4gii,10,Poultry - Broilers Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4gii,10,Silage - Housing,Poultry - Broilers,AGRI_HOU_POU
3B4gii,10,Silage - Storage,Poultry - Broilers,AGRI_STO_POU
3B4gii,10,Storage,Poultry - Broilers,AGRI_HOU_POU
3B4gii,10,Storage,Poultry - Broilers - Digestate,AGRI_HOU_POU
3B4gii,10,Wastes - Direct,Poultry - Broilers,AGRI_SPR_POU
3B4gii,10,Yarding,Poultry - Broilers,AGRI_YRD_CAT
3B4giii,10,Housing,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,10,Poultry - Turkeys,Housing,AGRI_HOU_POU
3B4giii,10,Poultry - Turkeys,Storage,AGRI_STO_POU
3B4giii,10,Poultry - Turkeys,Yarding,AGRI_YRD_CAT
3B4giii,10,Poultry - Turkeys - Digestate,Storage,AGRI_STO_POU
3B4giii,10,Poultry - Turkeys Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4giii,10,Silage - Housing,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,10,Silage - Storage,Poultry - Turkeys,AGRI_STO_POU
3B4giii,10,Storage,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,10,Storage,Poultry - Turkeys - Digestate,AGRI_HOU_POU
3B4giii,10,Wastes - Direct,Poultry - Turkeys,AGRI_SPR_POU
3B4giii,10,Yarding,Poultry - Turkeys,AGRI_YRD_CAT
3B4giv,10,Housing,Poultry - Other,AGRI_HOU_POU
3B4giv,10,Poultry - Other,Housing,AGRI_HOU_POU
3B4giv,10,Poultry - Other,Storage,AGRI_STO_POU
3B4giv,10,Poultry - Other,Yarding,AGRI_YRD_CAT
3B4giv,10,Poultry - Other - Digestate,Storage,AGRI_STO_POU
3B4giv,10,Poultry - Other Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4giv,10,Silage - Housing,Poultry - Other,AGRI_HOU_POU
3B4giv,10,Silage - Storage,Poultry - Other,AGRI_STO_POU
3B4giv,10,Storage,Poultry - Other,AGRI_HOU_POU
3B4giv,10,Storage,Poultry - Other - Digestate,AGRI_HOU_POU
3B4giv,10,Wastes - Direct,Poultry - Other,AGRI_SPR_POU
3B4giv,10,Yarding,Poultry - Other,AGRI_YRD_CAT
3B4h,10,Deer,Housing,AGRI_HOU_MLI
3B4h,10,Deer,Yarding,AGRI_YRD_CAT
3B4h,10,Deer - Direct Nitric Oxide,Storage,AGRI_STO_MLI
3B4h,10,Deer Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4h,10,Housing,Deer,AGRI_HOU_MLI
3B4h,10,Silage - Housing,Deer,AGRI_HOU_MLI
3B4h,10,Silage - Storage,Deer,AGRI_STO_MLI
3B4h,10,Storage,Deer,AGRI_HOU_MLI
3B4h,10,Wastes - Direct,Deer,AGRI_SPR_OTH
3B4h,10,Yarding,Deer,AGRI_YRD_CAT
3D11,10,Arable - Direct,Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D11,10,Arable - Direct,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Arable - Direct,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D11,10,Arable - Direct,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D11,10,Arable - Direct,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Arable - Direct,Urea Application,AGRI_SPR_FER
3D11,10,Grass - Direct,Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D11,10,Grass - Direct,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Grass - Direct,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D11,10,Grass - Direct,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D11,10,Grass - Direct,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D11,10,Grass - Direct,Urea Application,AGRI_SPR_FER
3D12a,10,Agricultural Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Dairy - Dairy Cows - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Deer - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Domestic Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Goats - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Other cattle - Beef females for slaughter - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Bulls for breeding - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Cereal fed bull - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Cows - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Dairy Calves Female - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Dairy In Calf Heifers - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Dairy Replacements Female - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Heifers for breeding - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Other cattle - Steers - Direct,Spreading,AGRI_SPR_CAT
3D12a,10,Pig - Boar - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Pig - Fattening Pig < 20 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Pig - Fattening Pig > 80 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Pig - Fattening Pig 20 to 80 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Pig - Gilt - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Pig - Sow - Direct,Spreading,AGRI_SPR_PIG
3D12a,10,Poultry - Broilers - Direct,Spreading,AGRI_SPR_POU
3D12a,10,Poultry - Laying Hens - Direct,Spreading,AGRI_SPR_POU
3D12a,10,Poultry - Other - Direct,Spreading,AGRI_SPR_POU
3D12a,10,Poultry - Turkeys - Direct,Spreading,AGRI_SPR_POU
3D12a,10,Professional Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Sheep - Ewe - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Sheep - Lamb - Direct,Spreading,AGRI_SPR_OTH
3D12a,10,Sheep - Ram - Direct,Spreading,AGRI_SPR_OTH
3D12b,10,Sewage Sludge Cake - Direct,Spreading,AGRI_SPR_BIO
3D12b,10,Sewage Sludge Liquid - Direct,Spreading,AGRI_SPR_BIO
3D12c,10,Beef females for slaughter - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Boar - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Broilers - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,10,Bulls for breeding - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Cereal fed bull - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Compost - Direct,Spreading,AGRI_SPR_NMD
3D12c,10,Cows - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Crop Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,10,Dairy Calves Female - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Dairy Cows - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Dairy In Calf Heifers - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Dairy Replacements Female - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Fattening Pig < 20 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Fattening Pig > 80 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Fattening Pig 20 to 80 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Food Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,10,Gilt - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Heifers for breeding - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Laying Hens - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,10,Other organic residue Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,10,Other Poultry - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,10,Sow - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,10,Steers - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,10,Turkeys - Digestate Direct,Spreading,AGRI_SPR_POU
3D13,10,Agricultural Horses - Direct,Grazing,AGRI_GRZ_MLI
